-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0014,-0.0766,-1.5378,-11.3628,-30.8874,-30.8874,-11.3628,-1.5378,-0.0766,-0.0014,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
